Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
,101.1428571,0.0,0.0,109.0,1370.127838,0.004512398,0.019698317,,0.0,jul,2.0,2.0,1.0,3.0,returning_visitor,false%,false
11.0,201.84,,0.0,48.0,2074.401905,0.0,0.016071429,7.248757745,0.0,aug,,7.0,3.0,1.0,RETURNING_VISITOR,FALSE?,FALSE
1.0,129.36,0.0,0.0,6.0,341.36,0.0,0.0625,11.27546478,0.0,NOV,2.0,,3.0,1.0,RETURNING_VISITOR,nan,false
7.0,142.35,0.0,0.0,73.0,3566.992857,0.0,0.003947368,23.15073799,0.0,oct,2.0,5.0,31.566440765205456,5.0,new_visitor,FALSE,TRUE
0.0,0.0,0.0,0.0,10.0,349.1111111,0.02,0.02,88.39170518,0.0,oct,3.0,2.0,1.0,20.0,RETURNING_VISITOR,TRUE,TRUE
1.0,32.2,0.0,0.0,32.0,396.4714286,0.021212121,0.050688705,0.0,0.0,jul,1.0,1.0,2.0,,returning_visitor,true@,NAN
3.0,55.33333333,0.0,0.0,4.0,420.0,0.0125,0.0625,0.0,0.0,aug,,1.0,4.0,40.82853953807848,RETURNING_VISITOR,FALSE,TRUE
9.0,103.9333333,0.0,0.0,16.0,172.1333333,0.012,0.049,0.0,0.0,oct,1.0,1.0,1.0,,nan,FALSE,true&
,157.8883333,3.0,84.8,170.0,,0.0,0.004514952,0.0,0.0,nov,2.0,2.0,7.0,2.0,RETURNING_VISITOR,FALSE,FALSE
,0.0,0.0,0.0,31.0,,0.0,0.005376344,60.04472938,0.0,sep,,1.0,4.0,2.0,NEW_VISITOR,FALSE,true
4.0,82.46666667,0.0,0.0,10.0,153.9,0.016666667,0.016666667,0.0,0.0,jul,3.0,,6.0,4.0,RETURNING_VISITOR,nan,TRUE$
0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,nan,1.0,8.0,,3.0,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,,19.2,0.1,0.15,0.0,0.0,SEP,3.0,2.0,3.0,,RETURNING_VISITOR,false%,false
,94.8,0.0,0.0,6.0,223.1,0.0,0.00952381,0.0,0.0,SEP,5.0,11.0,8.0,14.0,NAN,false,NAN
1.0,21.2,0.0,0.0,24.0,,0.0,0.017391304,30.04921703,0.0,sep,2.0,,3.0,2.0,returning_visitor,false,true
2.0,69.0,0.0,,51.0,2103.628837,0.0,0.015384615,40.659727,,SEP,2.0,2.0,4.0,13.0,returning_visitor?,FALSE,NAN
8.0,115.2,1.0,11.0,,436.6,0.008695652,,0.0,0.0,NOV,2.0,2.0,7.0,2.0,NAN,FALSE,nan
4.0,118.8,0.0,0.0,11.0,805.5,0.0,0.033333333,0.0,0.0,oct,1.0,1.0,9.0,,nan,false,FALSE
0.0,,0.0,0.0,11.0,199.5,0.127272727,0.43188251950180384,59.85699127493774,0.0,jul,3.0,2.0,1.0,1.0,RETURNING_VISITOR,false,false
8.0,296.86,8.0,179.5,,16093.30941,,0.43188251950180384,2.051882078,0.0,JUNE,2.0,2.0,,5.0,RETURNING_VISITOR,true,FALSE?
0.0,0.0,0.0,0.0,3.0,135.0,0.0,0.066666667,,,JUNE,21.26179447589638,1.0,6.0,1.0,RETURNING_VISITOR,nan,FALSE
11.0,361.6,4.0,112.6,12.0,147.7333333,0.057142857,0.055555556,0.0,0.0,aug,3.0,2.0,1.0,3.0,returning_visitor&,false,false$
7.0,,,0.0,39.0,,0.0,0.01627907,,0.0,oct,2.0,2.0,1.0,4.0,returning_visitor,FALSE,false
6.0,,0.0,0.0,79.0,,0.039,0.06880303,2.852036737,0.0,jul,,2.0,9.0,,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,14.0,1049.05,,,0.0,0.0,nov,3.0,2.0,1.0,20.0,returning_visitor,FALSE,FALSE
10.0,168.9066667,2.0,18.4,36.0,853.8502721,0.0,0.007751938,5.6479944,0.0,oct,3.0,2.0,,2.0,RETURNING_VISITOR,true,false
2.0,42.4,0.0,0.0,5.0,,0.0,0.028571429,20.71678117,0.0,AUG,2.0,10.0,3.0,3.0,RETURNING_VISITOR,FALSE,true
5.0,34.44242424,0.0,0.0,103.0,1843.759347,0.0,0.019613005,,0.0,JUNE,,4.0,1.0,2.0,NAN,TRUE,false
1.0,7.0,2.0,15.0,17.0,2269.9,,0.019047619,0.0,0.0,JUL,2.0,2.0,3.0,,RETURNING_VISITOR,FALSE,TRUE
7.0,99.8,5.0,466.4,28.0,839.7333333,0.001754386,,0.0,0.0,NOV,2.0,23.63535059146237,3.0,1.0,RETURNING_VISITOR,false,TRUE$
0.0,0.0,0.0,0.0,1.0,11945.534323185837,0.0,0.0,0.0,0.0,AUG%,21.26179447589638,2.0,7.0,,returning_visitor,nan,FALSE
0.0,0.0,0.0,0.0,37.0,856.2,0.052252252,0.108558559,,0.0,SEP,2.0,2.0,2.0,,returning_visitor,false*,false
2.0,43.2,1.0,32.2,,13842.45833,0.01804878,0.050155633,0.0,0.0,sep,,4.0,7.0,1.0,RETURNING_VISITOR,false,false#
23.17428988243371,56.4,1.0,0.0,72.0,,0.006140351,0.029986961,0.0,0.0,aug,1.0,1.0,2.0,2.0,RETURNING_VISITOR,FALSE,nan
3.0,84.5,0.0,0.0,346.0,12541.77628,0.001709402,0.006473478,5.177106841,0.0,AUG,2.0,2.0,31.566440765205456,1.0,returning_visitor,true,NAN
0.0,0.0,0.0,0.0,80.0,1566.333333,0.005,0.027916667,0.720181023,0.0,sep,2.0,2.0,6.0,1.0,returning_visitor,false,NAN
,28.2,0.0,0.0,35.0,942.6879221,0.017142857,0.035442177,8.435206908,0.0,sep$,1.0,1.0,,2.0,RETURNING_VISITOR,TRUE,FALSE
1.0,20.2,6.0,226.0,76.0,1308.573395,0.032611502,0.054407935,0.0,0.0,JUNE,,2.0,6.0,,RETURNING_VISITOR,false,false
2.0,,0.0,,24.0,589.8,0.032098765,0.05617284,1.696968944,0.0,SEP,,2.0,1.0,1.0,RETURNING_VISITOR,true,FALSE
0.0,0.0,0.0,,7.0,159.2,0.085714286,0.128571429,0.0,0.0,aug,3.0,3.0,3.0,1.0,RETURNING_VISITOR,true,false
3.0,40.55,0.0,0.0,,151.0818182,0.2235466588197425,0.038888889,0.0,0.0,JUL,2.0,2.0,1.0,5.0,new_visitor,FALSE,false
1.0,23.2,0.0,0.0,3.0,397.8,0.0,0.0,0.0,0.0,aug,2.0,2.0,1.0,4.0,RETURNING_VISITOR,FALSE%,FALSE%
0.0,0.0,0.0,0.0,316.79015521824886,31.2,0.0,0.1,0.0,0.0,aug,3.0,2.0,1.0,3.0,returning_visitor,false,false$
0.0,0.0,0.0,0.0,18.0,,0.068518519,0.091604938,0.0,,AUG,3.0,2.0,3.0,3.0,returning_visitor!,FALSE,FALSE
,471.6266667,4.0,235.6,22.0,883.12,0.006451613,0.018196857,19.43795945,0.0,SEP,,2.0,3.0,4.0,returning_visitor,nan,FALSE@
2.0,241.6,,0.0,,920.7,0.0,0.015555556,0.0,0.0,NOV,1.0,,3.0,20.0,NAN$,false,FALSE
0.0,,0.0,0.0,16.0,336.3,0.0125,0.025,0.0,0.0,JUL,2.0,2.0,31.566440765205456,1.0,NAN,false,false
4.0,65.4,0.0,0.0,23.0,,0.0,0.006666667,15.13596148,,aug$,2.0,2.0,3.0,2.0,returning_visitor,false,false%
4.0,12.0,0.0,0.0,28.0,,0.0,0.016666667,0.0,0.0,JUL,21.26179447589638,2.0,1.0,4.0,RETURNING_VISITOR,FALSE,FALSE@
0.0,,0.0,0.0,13.0,323.3,0.084615385,0.102564103,0.0,0.0,JUNE,3.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
4.0,60.2,,0.0,8.0,132.8,0.0,0.009090909,0.0,0.0,oct,1.0,,1.0,,RETURNING_VISITOR,false,false
7.0,56.3,0.0,,11.0,353.9,0.025,0.04375,10.02470626,0.0,nan,2.0,2.0,2.0,,returning_visitor,false,FALSE
,,0.0,0.0,62.0,2032.39696,,0.01881429,0.0,0.0,SEP,,,6.0,4.0,returning_visitor,false,NAN
0.0,,0.0,0.0,6.0,66.9,0.0,0.02,0.0,0.0,nov,3.0,2.0,1.0,2.0,new_visitor,FALSE,FALSE&
0.0,0.0,0.0,0.0,,,0.025,0.038472222,0.0,,JUNE,1.0,23.63535059146237,,,RETURNING_VISITOR,true,false
9.0,179.3785714,0.0,0.0,,,0.0,0.0025,0.0,0.0,nan!,2.0,,1.0,5.0,new_visitor,FALSE,NAN
0.0,0.0,3.0,135.0,32.0,804.1899134,0.029946524,0.03546327,4.027998418,0.0,NAN,1.0,1.0,6.0,2.0,NAN,true,FALSE
3.0,98.6,,,7.0,131.8,0.0,0.02,88.84365062,0.0,OCT,2.0,2.0,7.0,,returning_visitor,false,TRUE
3.0,29.44,1.0,0.0,4.0,15.24,0.0,0.039583333,0.0,0.0,SEP,2.0,2.0,8.0,2.0,RETURNING_VISITOR,FALSE,true
,158.6704505,5.054105118515974,,146.0,11945.534323185837,0.002671513,0.00935218,6.711290592,,NOV,2.0,,7.0,2.0,RETURNING_VISITOR,nan,TRUE
2.0,,,0.0,8.0,530.0,0.0,0.044444444,0.0,0.0,nan*,1.0,,1.0,2.0,RETURNING_VISITOR!,FALSE,FALSE
1.0,,0.0,0.0,71.0,1722.721127,0.005555556,0.034027778,0.0,,jul,2.0,2.0,7.0,1.0,returning_visitor,TRUE,FALSE
2.0,20.2,0.0,0.0,7.0,,0.0,0.05,0.0,0.0,OCT&,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
23.17428988243371,0.0,0.0,0.0,22.0,657.42,0.021212121,0.046969697,0.0,,jul,3.0,2.0,3.0,4.0,returning_visitor,true,false
3.0,356.6,0.0,0.0,,589.2510658,0.001282051,0.010133221,0.0,,jul,,1.0,4.0,4.0,RETURNING_VISITOR,false,false
,24.0,0.0,0.0,316.79015521824886,1391.105556,0.001315789,0.01505848,0.0,0.0,SEP,1.0,1.0,2.0,2.0,returning_visitor,nan,FALSE
0.0,0.0,0.0,0.0,4.0,67.6,0.125,0.133333333,0.0,0.0,jul,3.0,2.0,1.0,40.82853953807848,RETURNING_VISITOR,FALSE,false
1.0,249.8,2.0,,,2219.583333,0.0,0.0,0.0,0.0,nov,2.0,4.0,4.0,,NEW_VISITOR,false,false
,315.845679,4.0,382.4,31.0,1314.112346,,0.013518007,37.53469014,0.0,NAN,1.0,1.0,1.0,4.0,nan,FALSE,TRUE$
1.0,0.0,2.0,,9.0,195.1666667,0.0,0.066666667,0.0,0.0,JUNE,4.0,,,4.0,RETURNING_VISITOR,FALSE,nan
,15.1,0.0,0.0,9.0,248.05,0.0,0.01875,0.0,0.0,SEP,3.0,2.0,4.0,4.0,NEW_VISITOR,FALSE,false
4.0,19.8,0.0,0.0,2.0,10.0,0.0125,0.034166667,0.0,,SEP,1.0,1.0,6.0,5.0,new_visitor,TRUE,true
0.0,0.0,0.0,,6.0,0.0,0.2235466588197425,0.2,0.0,0.0,june!,3.0,2.0,7.0,13.0,returning_visitor,false,FALSE
0.0,,0.0,0.0,37.0,1530.006667,0.0,0.005555556,0.0,0.0,OCT,2.0,,2.0,2.0,returning_visitor,TRUE,FALSE
0.0,0.0,0.0,0.0,47.0,1423.0,0.004347826,0.013768116,,0.0,SEP,,,7.0,,RETURNING_VISITOR,FALSE,FALSE
23.17428988243371,34.2,0.0,0.0,316.79015521824886,63.4,0.0,0.028571429,0.0,0.0,jul,21.26179447589638,1.0,2.0,2.0,nan,false,FALSE
4.0,143.0666667,1.0,6.5,74.0,1294.405,0.002666667,0.010666667,0.0,0.0,AUG,2.0,2.0,3.0,1.0,RETURNING_VISITOR,true,FALSE
4.0,65.68,5.054105118515974,42.4,12.0,285.68,0.015384615,0.038461538,0.0,0.0,aug,2.0,,4.0,,nan,true,false
2.0,115.2,0.0,334.9380199062564,7.0,211.1,0.0,0.0,0.0,0.0,JUL,2.0,2.0,2.0,2.0,NEW_VISITOR,TRUE,false
0.0,0.0,0.0,0.0,4.0,159.2,0.05,0.066666667,0.0,,june,,,,13.0,returning_visitor,TRUE,false
1.0,0.0,3.0,,15.0,352.875,0.0,0.055555556,0.0,0.0,aug,2.0,2.0,,2.0,returning_visitor@,FALSE,FALSE
7.0,,1.0,18.2,20.0,318.7666667,0.0,,0.0,0.0,OCT,2.0,2.0,3.0,2.0,NEW_VISITOR,false?,false
1.0,11.0,,0.0,2.0,51.06666667,0.0,0.0,,0.6039451114922814,june,2.0,2.0,9.0,,returning_visitor,NAN,false
3.0,32.0,0.0,0.0,15.0,276.3666667,0.0,0.0,55.82099528,0.0,SEP,2.0,4.0,1.0,2.0,new_visitor,FALSE,false
3.0,66.33333333,0.0,0.0,12.0,368.68,0.04,0.084444444,21.24191985,0.0,nov,2.0,2.0,1.0,2.0,returning_visitor,FALSE,TRUE%
2.0,12.1,0.0,,4.0,,0.00952381,0.066666667,0.0,0.0,nov,1.0,2.0,1.0,5.0,returning_visitor,false,FALSE
7.0,98.73333333,2.0,229.8,151.0,4249.12,0.013402778,0.041166667,,0.0,JUL,2.0,5.0,3.0,40.82853953807848,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,0.0,62.0,944.4055556,0.0,0.015591398,0.0,0.0,nan,1.0,1.0,7.0,3.0,returning_visitor,false,false$
0.0,0.0,0.0,0.0,4.0,,0.0,0.0,35.34967016,0.0,nan,3.0,2.0,3.0,2.0,nan,TRUE,nan
0.0,0.0,0.0,,2.0,11945.534323185837,0.0,0.1,0.0,,aug,2.0,23.63535059146237,5.0,13.0,returning_visitor,false,FALSE
,64.4,0.0,0.0,22.0,11945.534323185837,,0.043478261,0.0,0.0,OCT,2.0,,,2.0,returning_visitor,NAN,false
3.0,145.2,0.0,0.0,,,0.0,0.002380952,0.0,0.0,OCT,3.0,2.0,7.0,11.0,NEW_VISITOR,true,false$
0.0,0.0,0.0,0.0,19.0,528.25,0.0,0.005263158,0.0,,sep,2.0,,31.566440765205456,2.0,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,14.0,276.35,0.0,0.007142857,0.0,0.0,JUNE,1.0,1.0,1.0,2.0,returning_visitor,FALSE,FALSE
2.0,24.2,0.0,0.0,3.0,52.4,0.0,0.04,0.0,0.0,sep@,2.0,2.0,3.0,5.0,NEW_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,,905.1,0.0,0.0,,0.0,oct,,2.0,6.0,2.0,new_visitor,FALSE,TRUE
0.0,,,0.0,12.0,274.75,0.0,0.030555556,0.0,0.0,NAN#,2.0,2.0,,1.0,returning_visitor,FALSE#,false
1.0,8.0,0.0,0.0,47.0,1459.576667,0.010416667,0.017638889,0.0,0.0,oct,1.0,,3.0,3.0,RETURNING_VISITOR,FALSE,FALSE
2.0,58.4,0.0,0.0,84.0,3528.69125,0.01577381,0.039900794,0.0,0.0,june,2.0,2.0,,1.0,returning_visitor,nan@,false
,0.0,,0.0,6.0,,0.066666667,0.1,,0.0,june,2.0,2.0,1.0,,nan,FALSE,FALSE
3.0,184.7333333,0.0,0.0,106.0,4590.381905,0.001851852,0.00287037,3.96093872,0.0,AUG,,2.0,9.0,,RETURNING_VISITOR,FALSE,true
0.0,0.0,0.0,0.0,3.0,60.4,0.0,0.066666667,0.0,0.0,SEP,1.0,1.0,1.0,5.0,RETURNING_VISITOR,FALSE,false%
,75.66349206,,0.0,4.0,35.92777778,0.0,0.056481481,,,oct,2.0,5.0,7.0,2.0,RETURNING_VISITOR,false,false
2.0,49.4,0.0,,45.0,1526.14119,0.0,0.004444444,117.6165932,0.0,SEP,2.0,2.0,3.0,2.0,returning_visitor,TRUE&,true
23.17428988243371,50.4,0.0,0.0,49.0,1463.48,0.004081633,0.015646259,24.68624612,0.0,june,2.0,2.0,31.566440765205456,1.0,returning_visitor,FALSE,false
4.0,123.4,0.0,0.0,,585.37,0.017948718,0.033333333,0.0,0.0,JUL,1.0,1.0,3.0,40.82853953807848,returning_visitor,TRUE,FALSE
0.0,0.0,0.0,0.0,7.0,211.6333333,0.0,,28.80119616,0.0,AUG,1.0,1.0,1.0,,new_visitor,FALSE,TRUE
1.0,809.2796353305108,0.0,0.0,,271.5785714,0.0,0.008333333,0.0,,AUG,2.0,2.0,4.0,1.0,returning_visitor,false,FALSE
6.0,432.2,0.0,0.0,30.0,363.677619,0.003030303,0.014018978,12.1958841,0.0,OCT,1.0,1.0,,2.0,returning_visitor,false,TRUE
2.0,139.0,0.0,0.0,5.0,274.7,,0.014285714,0.0,0.0,JUL,1.0,1.0,5.0,2.0,NEW_VISITOR,false,false
11.0,251.3090909,2.0,1655.4,80.0,,,0.013743735,8.517221252,0.0,sep@,3.0,2.0,4.0,,returning_visitor,nan,false
0.0,0.0,0.0,0.0,13.0,261.8,0.015384615,0.084615385,0.0,0.0,sep,1.0,1.0,,3.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,0.0,5.0,89.86666667,0.04,0.06,0.0,0.0,nan,,2.0,,4.0,RETURNING_VISITOR,true,NAN
2.0,36.4,0.0,0.0,3.0,28.2,0.0,0.0,55.89978908,0.0,SEP,1.0,1.0,3.0,,NAN,FALSE,false
0.0,0.0,0.0,0.0,3.0,54.4,0.066666667,0.133333333,,0.0,JUL,3.0,2.0,4.0,3.0,returning_visitor,true!,FALSE
3.0,113.1,0.0,0.0,17.0,237.6066667,,0.033333333,94.10360412,0.0,oct,1.0,1.0,2.0,4.0,RETURNING_VISITOR,false,true
3.0,38.3,0.0,0.0,18.0,929.2,0.0,,0.0,0.0,JUL,2.0,2.0,5.0,2.0,nan,TRUE,FALSE
2.0,,0.0,0.0,19.0,158.9333333,0.0,0.003741497,0.0,0.0,nan,1.0,1.0,6.0,2.0,nan,FALSE,false
10.0,131.34,2.0,38.2,102.0,6684.520952,0.002181818,0.017363636,4.215363542,0.0,SEP,2.0,2.0,5.0,,returning_visitor,FALSE,false%
7.0,136.5,1.0,42.4,120.0,7604.397831,0.015762274,,3.996742423,0.0,jul,2.0,2.0,,1.0,RETURNING_VISITOR,TRUE,TRUE
4.0,275.1,2.0,43.4,31.0,1108.653333,0.006060606,0.012121212,0.0,0.0,sep,3.0,2.0,,13.0,returning_visitor,TRUE,false
0.0,0.0,0.0,0.0,,2285.2,0.006451613,0.04516129,,0.0,nov,2.0,2.0,9.0,1.0,RETURNING_VISITOR,false,false
11.0,385.5666667,0.0,0.0,54.0,,0.010344828,0.014367816,0.0,0.0,OCT,2.0,2.0,7.0,3.0,RETURNING_VISITOR,FALSE,nan?
4.0,59.53333333,0.0,0.0,13.0,183.65,0.0,0.011764706,0.0,,SEP,2.0,2.0,9.0,2.0,NEW_VISITOR,false,false
,0.0,0.0,0.0,8.0,,0.0,0.025,0.0,0.0,JUL,,2.0,1.0,2.0,nan%,TRUE,FALSE
1.0,54.4,0.0,0.0,1.0,101.2727273,0.0,0.007042254,0.0,0.0,SEP,2.0,2.0,4.0,2.0,returning_visitor,false,FALSE
2.0,64.4,0.0,0.0,15.0,443.5666667,0.0,0.00625,166.3735531,,JUNE,1.0,1.0,1.0,5.0,new_visitor,TRUE,FALSE
2.0,31.2,2.0,468.4,15.0,1388.0,0.003703704,,12.1360201,0.0,jul,2.0,2.0,,3.0,RETURNING_VISITOR,TRUE,false#
0.0,0.0,0.0,0.0,,557.4,0.0,0.011111111,83.93274289,0.0,sep,2.0,2.0,2.0,2.0,NAN,TRUE,true
3.0,16.0,0.0,0.0,24.0,1004.383333,0.0,0.023076923,0.0,0.0,JUNE,2.0,,4.0,,RETURNING_VISITOR,FALSE,false
1.0,0.0,0.0,0.0,11.0,113.8,0.083333333,0.116666667,0.0,0.0,NAN,2.0,4.0,1.0,40.82853953807848,returning_visitor#,FALSE,true
0.0,0.0,,0.0,,249.41,0.022222222,0.005128205,0.0,0.0,nov,1.0,2.0,1.0,,RETURNING_VISITOR,false,false
7.0,119.4,0.0,0.0,,743.5314286,,0.02,35.35631939,0.0,SEP,1.0,1.0,8.0,4.0,returning_visitor,false,FALSE
3.0,23.2,0.0,0.0,24.0,,0.0128,0.021333333,0.0,,nan,3.0,2.0,1.0,3.0,returning_visitor@,TRUE,FALSE
1.0,22.2,2.0,44.4,,400.8,0.005128205,0.002564103,0.0,0.0,OCT,2.0,10.0,1.0,2.0,returning_visitor,false,false
3.0,82.95714286,0.0,0.0,28.0,951.4412698,0.013793103,0.025860732,0.0,0.0,oct,3.0,2.0,1.0,2.0,returning_visitor,FALSE,FALSE
1.0,2.0,0.0,,5.0,86.6,0.0,0.1,0.0,0.0,NAN,3.0,2.0,,2.0,returning_visitor,false,false!
0.0,0.0,0.0,0.0,2.0,30.4,0.0,0.066666667,21.47899475,0.0,oct,,8.0,,20.0,RETURNING_VISITOR,true,true
,,0.0,0.0,6.0,11945.534323185837,0.0,0.016666667,124.9045858,,nov,2.0,,,20.0,new_visitor,false,TRUE&
0.0,0.0,0.0,0.0,27.0,1010.633333,0.0,0.012962963,,,june,2.0,2.0,1.0,2.0,returning_visitor,false,FALSE
1.0,68.6,,29.2,97.0,4318.668082,0.002520046,0.013784185,0.0,0.0,jul,,4.0,2.0,2.0,returning_visitor,TRUE,false
1.0,4.0,1.0,10.0,274.0,5876.459165,0.002431163,,0.0,0.0,oct,2.0,,,2.0,returning_visitor,false,FALSE
3.0,60.4,0.0,0.0,,25.8,0.0,0.04,0.0,0.0,JUL,1.0,1.0,3.0,4.0,NAN,FALSE,false
2.0,89.33333333,5.054105118515974,0.0,22.0,502.5083333,0.0,0.018695652,0.0,0.0,sep?,3.0,2.0,2.0,2.0,RETURNING_VISITOR,TRUE,FALSE
2.0,66.26666667,,348.6,6.0,233.1666667,0.044444444,0.046666667,11.12205139,0.0,OCT!,3.0,2.0,3.0,7.0,returning_visitor,false,FALSE
,98.46666667,0.0,0.0,,,0.0,0.016,0.0,,sep,2.0,,,4.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,,4.0,236.8,0.0,0.05,,,OCT,2.0,2.0,,1.0,returning_visitor,false,TRUE
7.0,667.25,0.0,0.0,4.0,101.8,0.0,0.01,0.0,0.0,JUL,3.0,2.0,6.0,2.0,RETURNING_VISITOR,TRUE,false
0.0,,0.0,334.9380199062564,,266.8,0.0,0.43188251950180384,,0.0,jul&,2.0,5.0,7.0,4.0,RETURNING_VISITOR,FALSE,false
6.0,206.03,0.0,,129.0,3778.345,,0.024611656,2.169469761,0.0,oct,2.0,2.0,1.0,3.0,returning_visitor,nan,TRUE
3.0,82.6,0.0,0.0,33.0,,0.0,0.007843137,0.0,0.0,sep,2.0,2.0,2.0,1.0,NAN,false,FALSE
13.0,498.9,0.0,0.0,221.0,3111.362121,0.0,0.006020558,5.268190163,0.0,OCT,2.0,5.0,4.0,2.0,RETURNING_VISITOR,false,FALSE
2.0,109.8,0.0,0.0,32.0,897.3619048,0.005882353,0.035620915,0.0,0.0,SEP,2.0,10.0,4.0,2.0,returning_visitor,false,false
8.0,115.7,0.0,0.0,24.0,2159.5,0.0,0.022857143,0.0,0.0,sep,2.0,2.0,5.0,2.0,returning_visitor,FALSE,FALSE&
15.0,149.0316092,2.0,1529.2,23.0,,0.005714286,0.020425941,16.19731984,0.6039451114922814,oct,2.0,2.0,2.0,20.0,returning_visitor,false,FALSE
2.0,20.2,0.0,0.0,14.0,1261.316667,0.0,0.009183673,0.0,0.0,aug,,2.0,1.0,,NAN,FALSE,FALSE
3.0,86.1,2.0,28.4,316.79015521824886,5.0,0.0,0.033333333,0.0,0.0,NAN,2.0,,1.0,5.0,new_visitor,false,false
0.0,0.0,,0.0,1.0,0.0,0.2,0.2,0.0,0.0,AUG,2.0,2.0,1.0,4.0,returning_visitor,true,FALSE
0.0,0.0,0.0,0.0,2.0,48.4,0.0,0.0,34.03997536,0.0,SEP,2.0,2.0,4.0,1.0,RETURNING_VISITOR,FALSE,NAN
11.0,903.7,1.0,26.2,109.0,3297.491311,0.006140351,0.010281148,3.870588042,0.0,oct@,3.0,2.0,6.0,1.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,7.0,431.5333333,0.0,0.007142857,0.0,0.0,oct,2.0,2.0,,2.0,nan,FALSE,false
1.0,73.6,1.0,,52.0,1761.156667,0.003703704,0.018312757,0.0,,NAN,2.0,,1.0,1.0,NAN,FALSE,FALSE
0.0,0.0,,0.0,1.0,0.0,0.2,,0.0,0.0,oct,1.0,1.0,1.0,1.0,new_visitor,TRUE,false
2.0,28.2,0.0,0.0,12.0,271.0,0.0,,0.0,0.0,AUG,,8.0,,,nan,false,FALSE
9.0,236.8,0.0,0.0,316.79015521824886,5523.926505,0.0,0.001197045,20.62387076,0.0,nan*,2.0,5.0,4.0,20.0,RETURNING_VISITOR,FALSE,true
2.0,24.13333333,0.0,0.0,19.0,263.7128571,0.0,0.00125,0.0,0.0,oct,3.0,2.0,1.0,2.0,RETURNING_VISITOR,FALSE,false
3.0,23.0,0.0,0.0,3.0,,0.0,0.04,10.99901844,0.0,nan,2.0,2.0,1.0,1.0,NAN,TRUE,true
,0.0,0.0,0.0,4.0,98.6,0.0,0.05,0.0,0.0,NAN,,2.0,5.0,40.82853953807848,nan,FALSE,FALSE
3.0,80.6,2.0,112.8,10.0,390.2,0.0,0.015384615,0.0,0.0,nan,2.0,5.0,3.0,20.0,RETURNING_VISITOR,FALSE,false
23.17428988243371,0.0,0.0,0.0,,272.9,0.05,0.075,0.0,0.0,oct,1.0,1.0,1.0,1.0,new_visitor,false,false$
6.0,,2.0,211.6,162.0,6117.814359,0.2235466588197425,0.003964551,22.36033441,0.0,SEP,,2.0,1.0,6.0,returning_visitor,FALSE,FALSE
14.0,416.2,0.0,0.0,90.0,8024.509197,0.008247423,0.032048254,10.31930868,0.0,sep,3.0,2.0,8.0,2.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,4.0,18.2,0.15,0.15,0.0,0.0,sep,3.0,2.0,1.0,13.0,RETURNING_VISITOR,FALSE,false
7.0,125.4533333,1.0,44.4,54.0,,0.027118644,0.043050847,21.74067473,0.0,JUL,2.0,2.0,6.0,1.0,RETURNING_VISITOR?,FALSE,nan
3.0,319.4,1.0,251.8,,2525.307766,0.0,0.010606061,52.97841866,0.0,jul,2.0,2.0,9.0,,returning_visitor,false,NAN
4.0,117.8,0.0,0.0,12.0,,0.025,0.04375,0.0,0.0,sep,3.0,2.0,3.0,13.0,returning_visitor,NAN,false
2.0,126.0,1.0,6.0,47.0,1101.803333,0.2235466588197425,0.002721088,4.406578162,0.0,NOV,2.0,2.0,1.0,,nan,false,false
1.0,4.0,0.0,,28.0,,0.0,,,0.0,NOV,2.0,2.0,9.0,2.0,NEW_VISITOR,TRUE,FALSE
0.0,0.0,0.0,0.0,19.0,401.9,,0.092982456,0.0,0.0,AUG,1.0,1.0,2.0,1.0,returning_visitor,FALSE&,FALSE
7.0,114.2,0.0,0.0,,360.1816667,0.0,0.008800253,0.0,0.0,nov,1.0,1.0,1.0,,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,,923.22,0.0,0.0,0.0,0.0,AUG,1.0,1.0,1.0,4.0,returning_visitor,false,FALSE
2.0,165.2,0.0,0.0,36.0,983.425,0.0,0.010526316,0.0,0.0,nan,2.0,,8.0,6.0,NEW_VISITOR,nan,false
0.0,0.0,0.0,0.0,8.0,41.13333333,0.025,,0.0,0.0,JUL,2.0,2.0,9.0,1.0,returning_visitor,NAN,false
2.0,191.4,0.0,0.0,7.0,789.5333333,0.025,,,0.0,NOV,3.0,3.0,3.0,5.0,returning_visitor&,true,false
