age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,column_name
46,management,married,tertiary,yes,549,no,no,CELLULAR,21,aug,87,8,-1,0,UNKNOWN,no,
34,management,single,TERTIARY,no,0,no,no,CELLULAR,21,aug,129,4,-1,0,unknown,no,
33,technician,snigle,TERTIARY,on,8097,no,yes,CELLULAR,21,aug,500,2,-1,0,unknown,no,
36,MANAGEMENT,married,tertiary,no,518,on,on,cellular,21,aug,48,1,-1,0,unkonwn,no,
33,TECHNICIAN,divorced,SECONDARY,no,557,yes,no,CELLULAR,21,aug,362,1,-1,0,unknown,no,
30,management,married,TERTIARY,no,151,no,no,CELLLUAR,21,aug,121,1,-1,0,unknown,no,
48,MANAGEMENT,married,tertiary,no,11,yes,no,CELLULAR,21,aug,102,9,-1,0,UNKNOWN,no,
37,MANAGEMENT,married,TERTIARY,on,21,on,no,CELLULAR,21,aug,50,12,-1,0,unknown,no,
43,management,married,tertiary,no,0,no,no,cellular,21,aug,127,3,-1,0,UNKNOWN,no,
30,MANAGEMENT,single,TERTIARY,no,55,no,no,CELLULAR,21,aug,132,1,-1,0,unknown,no,
37,SELF-EMPLOYED,married,SECONDARY,on,744,yse,yes,CELLULAR,21,aug,161,3,-1,0,UNKNOWN,no,
37,management,married,SECONDARY,no,510,yes,no,CELLULAR,21,aug,154,6,-1,0,UNKNOWN,no,
53,TECHNICIAN,single,tertiary,no,1,no,on,cellular,21,aug,190,1,-1,0,unknonw,no,
33,technicain,married,secondary,no,7621,no,no,CELLULAR,21,aug,68,1,-1,0,UNKNOWN,no,
55,BLUE-COLLAR,married,SECNODARY,no,196,no,no,cellular,21,aug,81,1,-1,0,unknown,yes,
42,technician,single,secondary,no,25,yes,no,cellluar,21,aug,148,1,-1,0,UNKNOWN,no,
34,technician,single,secondary,no,161,no,no,cellular,21,aug,406,1,-1,0,UNKNOWN,no,
49,technician,divorced,secondary,no,57,no,no,CELLULAR,21,aug,396,3,-1,0,UNKNOWN,no,
34,management,single,tertiary,no,197,no,yes,cellular,21,aug,274,4,-1,0,unknown,no,
49,SERVICES,married,secondary,no,400,no,no,CELLULAR,21,aug,151,3,-1,0,unknown,no,
52,management,marride,tertiary,no,291,no,no,cellular,21,aug,150,3,-1,0,UNKNOWN,no,
57,technicain,married,tertiary,no,0,no,no,cellular,21,aug,242,5,-1,0,unknown,no,
57,RETIRED,married,PRIMARY,no,0,no,on,CELLULAR,21,agu,394,3,-1,0,unknown,no,
51,housemaid,married,TERTIARY,no,990,no,no,telephone,21,aug,189,5,-1,0,UNKNOWN,no,
33,TECHNICIAN,single,TERTIARY,no,316,no,no,CELLULAR,21,aug,126,3,-1,0,UNKNOWN,no,
33,TECHNICIAN,divorced,SECONDARY,no,0,no,no,cellular,21,aug,224,8,-1,0,UNKNOWN,no,
32,management,single,tertairy,no,41,on,no,CELLLUAR,21,aug,686,5,-1,0,UNKNOWN,yes,
35,TECHNICIAN,married,SECONDARY,no,84,yes,no,CELLULAR,21,aug,415,3,-1,0,UNKNOWN,no,
31,MANAGEMENT,married,tertiary,no,351,no,no,CELLULAR,21,aug,165,3,-1,0,UNKNOWN,no,
35,MANAGEMENT,singel,TERTIARY,no,0,no,no,cellular,21,aug,183,8,-1,0,unknown,no,
32,MANAGEMENT,single,TERTIARY,no,154,no,yes,CELLULAR,21,aug,301,3,-1,0,unknown,no,
37,MANAGEMETN,married,SECONDARY,no,38,no,no,cellular,21,aug,94,13,-1,0,UNKNOWN,no,
55,BLUE-COLLAR,married,secondary,no,644,no,no,cellular,21,aug,42,3,-1,0,UNKNOWN,no,
39,management,married,TERTIARY,no,1363,no,no,cellular,21,aug,294,3,-1,0,unknown,no,
36,SELF-EMPLOYED,married,PRIMARY,no,161,no,no,cellular,21,aug,239,3,-1,0,UNKNOWN,no,
32,technician,single,TERTAIRY,no,178,on,no,CELLULAR,21,aug,159,3,-1,0,unknown,no,
33,manageemnt,single,TERTIARY,no,206,no,no,cellular,21,aug,231,3,-1,0,UNKNOWN,no,
34,self-employed,single,tertiary,no,462,no,no,CELLULAR,21,aug,1877,3,-1,0,unknown,yes,
53,housemaid,mraried,primary,no,70,no,no,CELLULAR,21,aug,77,8,-1,0,unknown,no,
35,unknown,married,PRIMARY,on,4144,no,no,CELLULAR,21,aug,310,3,-1,0,unknown,no,
59,BLUE-COLLAR,marired,primary,no,0,yes,yes,cellular,21,aug,140,5,-1,0,unknown,no,
30,MANAGEMENT,married,tertiary,no,0,no,no,cellular,21,aug,142,2,-1,0,UNKNOWN,no,
47,TECHNICIAN,married,secondary,on,11,no,no,cellular,21,aug,184,3,-1,0,unknown,no,
31,TECHNICIAN,isngle,SECONDARY,no,4,no,no,CELLULAR,21,aug,102,3,-1,0,UNKNOWN,no,
31,HOUSEMAID,married,prmiary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no,
32,technician,married,SECONDARY,no,0,no,no,CELLULAR,21,aug,120,3,-1,0,unknown,no,
34,management,married,SECONDAYR,no,355,no,no,CELLULAR,21,aug,314,3,-1,0,unknown,no,
47,SEL-FEMPLOYED,married,SECONDARY,no,3279,no,no,cellular,21,aug,189,4,-1,0,unknown,no,
34,technician,married,SECONDARY,no,22,no,no,cellular,21,aug,270,3,-1,0,UNKNOWN,no,
33,MANAGEMENT,married,TERTIARY,no,0,on,yes,CELULLAR,21,aug,148,3,-1,0,unknown,no,
42,MANAGEMENT,married,tertiary,no,37,on,no,CELLULAR,21,aug,299,1,-1,0,unknown,no,
40,technician,married,SECONDARY,no,318,no,no,CELLULAR,21,aug,196,4,-1,0,unknown,no,
41,management,married,secondary,no,0,no,on,cellulra,21,aug,280,11,-1,0,unknown,no,
36,TECHNICIAN,single,SECONDARY,no,0,no,no,CELLULAR,21,aug,42,1,-1,0,unknown,no,
30,TECHNICIAN,single,tertiary,no,69,no,no,CELLULAR,21,aug,300,1,-1,0,UNKNOWN,no,
54,management,married,TERTIARY,no,1090,no,on,CELLULAR,21,agu,160,7,-1,0,UKNNOWN,no,
33,technician,sinlge,tertiary,no,255,on,no,cellular,21,aug,247,3,-1,0,unknown,no,
33,management,single,TERTIARY,no,109,no,no,CELLULAR,21,uag,122,5,-1,0,unknown,no,
59,housemaid,married,SECONDARY,no,454,no,no,CELLULAR,21,aug,162,1,-1,0,unknown,no,
30,TECHNICIAN,single,SECONDARY,no,13,no,no,cellular,21,aug,379,1,-1,0,UNKNOWN,no,
47,blue-collar,married,primary,no,0,no,no,CELLULAR,21,aug,494,4,-1,0,UNKNOWN,no,
53,BLUE-CLOLAR,married,PRIMARY,no,0,no,no,CELLULAR,21,aug,195,1,-1,0,UNKNOWN,no,
35,MANAGEMENT,single,SECONDARY,no,0,no,no,CELLULAR,21,aug,163,1,-1,0,unknown,no,
31,TECHNICIAN,single,tertiary,no,50,no,no,cellular,21,uag,794,1,-1,0,unknown,no,
60,MANAGEMENT,married,TERITARY,no,70,no,no,CELLULRA,21,aug,36,1,-1,0,nuknown,no,
55,blue-collar,married,PRIMARY,no,2384,on,yes,telephone,21,aug,331,20,-1,0,uknnown,no,
46,bleu-collar,married,primary,no,278,no,on,cellular,21,aug,153,3,-1,0,UNKNOWN,no,
35,management,singel,TRETIARY,on,-146,yes,no,cellular,21,aug,269,1,-1,0,UNKNOWN,no,
49,BLUE-COLLAR,married,primary,no,1898,no,on,CELLULAR,21,aug,159,1,-1,0,unknown,no,
30,MANAGEMENT,single,TERTIARY,no,254,no,no,CELLULAR,21,aug,202,1,-1,0,UNKNOWN,no,
37,technician,married,secondary,no,1580,no,no,CELLULAR,22,aug,92,12,-1,0,unknown,no,
52,retired,mraried,secondary,no,0,no,no,CELLULAR,22,aug,351,5,-1,0,UNKONWN,no,
33,TECHNICIAN,divorced,SECONDARY,yes,6,no,no,cellular,22,aug,239,2,-1,0,UNKNOWN,no,
55,MANAGEMENT,married,TERTIARY,no,0,no,no,CELLULAR,22,aug,64,2,-1,0,UNKNOWN,no,
52,retired,married,PRIMARY,no,6,no,no,CELLULAR,22,aug,82,2,-1,0,unknown,no,
43,TECHNICIAN,single,TERTIARY,no,58,no,no,CELLULAR,22,agu,97,2,-1,0,UNKNOWN,no,
38,technician,married,TERTIARY,no,664,no,no,cellular,22,aug,242,2,-1,0,unknown,no,
32,MANAGEMENT,single,TERTIARY,no,0,no,no,cellular,22,aug,360,2,-1,0,UNKNOWN,no,
44,manageemnt,married,tertiray,no,38,no,no,CELLULAR,22,agu,98,5,-1,0,UKNNOWN,no,
41,ETCHNICIAN,married,secondary,no,1344,no,no,cellular,22,aug,169,6,-1,0,UNKONWN,no,
47,BLUE-COLLAR,married,secondary,no,11305,no,no,CELLULAR,22,aug,118,6,-1,0,unknown,no,
50,SERVICES,married,primary,no,-158,no,no,cellular,22,aug,203,4,-1,0,unknown,no,
41,MANGAEMENT,married,tertiary,no,15449,no,no,cellulra,22,aug,136,9,-1,0,unknown,no,
52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,UNKNOWN,no,
31,technician,married,TERTIARY,no,22,no,no,cellular,22,aug,122,5,-1,0,unknown,no,
33,technician,isngle,TERTIARY,no,516,no,no,CLELULAR,22,aug,76,7,-1,0,UNKNWON,no,
47,ADMIN.,married,secondary,no,29,no,eys,cellular,22,aug,150,8,-1,0,UNKNOWN,no,
34,technician,married,secondayr,no,260,yes,no,clelular,22,aug,142,2,-1,0,unknown,no,
33,TECHNICIAN,single,secondary,no,18,no,no,cellular,22,aug,93,2,-1,0,UNKNOWN,no,
53,MANAGEMENT,married,tertiary,no,32,no,yes,CELLULAR,22,aug,122,2,-1,0,UNKNOWN,no,
37,unemployed,single,SECONDARY,no,42,no,on,CELLULAR,22,aug,99,2,-1,0,UNKNWON,no,
34,technician,snigle,secondary,no,229,no,no,CELLULAR,22,aug,154,2,-1,0,UNKNOWN,no,
32,TECHNICIAN,single,SECONDARY,no,-420,no,no,cellular,22,aug,586,2,-1,0,UNKNOWN,no,
31,TCEHNICIAN,divorced,TERTIARY,no,0,no,no,cellualr,22,aug,127,2,-1,0,UNKNOWN,no,
52,management,married,TERTIARY,no,1227,no,no,CELLULAR,22,aug,1123,4,-1,0,UNKNOWN,yes,
45,technician,single,tertiary,no,0,no,no,cellular,22,aug,87,4,-1,0,UNKNOWN,no,
58,SERVICES,divorced,SECONDARY,no,183,no,no,cellular,22,aug,167,2,-1,0,UNKONWN,no,
37,MANAGEMENT,married,TERTIARY,no,981,no,no,CELLULAR,22,aug,135,2,-1,0,unknown,no,
46,TECHNICIAN,divorced,TERTIARY,no,532,no,no,CELLULAR,22,aug,491,2,-1,0,unknown,no,
30,technician,married,secondary,no,398,yes,no,ECLLULAR,22,aug,111,2,-1,0,unknown,no,
43,technician,amrried,TERTIARY,no,0,no,no,CELLULAR,22,aug,78,2,-1,0,UNKNOWN,no,
60,SELF-EMPLOYED,snigle,SECONDARY,no,27,no,no,cellular,22,aug,40,2,-1,0,UNKNOWN,no,
30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,UNKNOWN,no,
33,amnagement,married,TERTIRAY,no,1109,no,no,CELLULAR,22,aug,306,2,-1,0,unknown,no,
46,blue-collar,married,primary,no,255,no,no,CELLULAR,22,aug,95,2,-1,0,UNKNOWN,no,
42,MANAGEMENT,married,secondary,no,580,no,no,cellular,22,aug,67,2,-1,0,UNKONWN,no,
47,MANAGEMENT,married,SECONDARY,eys,0,no,yes,ECLLULAR,22,aug,644,9,-1,0,UNKNOWN,no,
49,TCEHNICIAN,married,SECONDARY,no,27,no,no,CELLULAR,22,aug,57,2,-1,0,UNKNOWN,no,
35,self-employed,married,secondary,no,573,yes,yes,CELLULAR,22,aug,140,8,-1,0,UNKNOWN,no,
32,management,single,TERTIARY,no,98,no,no,cellular,22,aug,119,2,-1,0,UNKNOWN,no,
32,MNAAGEMENT,isngle,tertiary,no,522,no,on,CELULLAR,22,aug,576,2,-1,0,unnkown,yes,
31,self-employed,married,tertiary,no,94,no,no,CELLULAR,22,aug,579,2,-1,0,UNKNOWN,yes,
47,techincian,married,sceondary,no,147,no,no,cellular,22,aug,136,2,-1,0,unknown,no,
41,technician,married,secondary,no,965,no,no,CELLULAR,22,aug,336,10,-1,0,unknwon,yes,
32,technician,married,secondary,no,14,no,no,CELLULAR,22,aug,313,6,-1,0,UNKNOWN,no,
46,housemaid,single,tertiary,no,1328,no,no,CELLULAR,22,aug,1241,2,-1,0,unknown,no,
36,technician,married,TERTIARY,no,0,no,no,cellular,22,aug,147,2,-1,0,unknown,no,
36,TECHNICIAN,married,SECONDRAY,no,366,no,yes,cellular,22,aug,136,6,-1,0,unknown,no,
58,management,divorced,TERTIARY,no,0,no,on,CELLULAR,22,uag,73,3,-1,0,unknown,no,
34,technician,single,secondary,on,95,no,no,cellular,22,aug,119,8,-1,0,UNKNOWN,no,
39,MANAGEMENT,single,tertiary,no,139,no,no,cellular,22,aug,109,2,-1,0,unknown,no,
46,blue-collar,married,PRIMAYR,no,0,no,on,cellular,22,aug,65,2,-1,0,unknown,no,
34,tehcnician,married,TERTIARY,no,149,no,on,cellular,22,agu,739,2,-1,0,UNKNOWN,yes,
52,BLUE-COLLAR,married,secondary,no,-164,no,no,cellular,22,agu,314,4,-1,0,UKNNOWN,no,
38,TECHNICIAN,married,secondary,no,196,no,on,CELLULAR,22,aug,252,2,-1,0,UNKNOWN,no,
33,MANAGEMENT,single,tretiary,no,321,no,no,CELLULAR,22,aug,227,2,-1,0,UNKNOWN,no,
56,RETIRED,married,secondary,no,415,no,no,cellular,22,aug,158,2,-1,0,UNKNOWN,no,
53,blue-collar,married,PRIMARY,on,109,on,no,cellular,22,aug,86,4,-1,0,UNKNOWN,no,
58,retired,married,TERTIARY,no,183,no,on,cellular,22,aug,246,2,-1,0,unknown,no,
35,technician,divorced,SECONDARY,no,308,no,no,cellular,22,aug,77,2,-1,0,unknown,no,
33,TECHNICIAN,single,TERTIARY,no,99,no,no,cellular,22,aug,296,2,-1,0,unknown,no,
31,management,single,TERTIARY,no,1536,no,no,CELLULAR,22,aug,234,2,-1,0,UNKNOWN,no,
52,management,married,SECONDARY,no,189,no,no,cellular,22,aug,90,2,-1,0,UNKNOWN,no,
38,technician,single,secondary,no,0,no,no,CELLULAR,22,aug,305,2,-1,0,UNKNOWN,no,
38,MANAEGMENT,married,tertiary,no,546,no,no,CELLULAR,22,aug,82,2,-1,0,unknown,no,
44,management,divorced,tertiary,no,0,no,no,CELLULAR,22,aug,54,2,-1,0,UNKNOWN,no,
44,technician,married,secondray,no,267,no,on,cellular,22,aug,520,2,-1,0,UNKNOWN,yes,
46,blue-collar,married,PRIMARY,no,225,no,no,cellular,22,aug,157,6,-1,0,unknown,no,
50,ADMIN.,married,secondary,no,-195,no,no,CELLULAR,22,aug,119,4,-1,0,unknown,no,
34,ADMIN.,married,secondary,no,36,no,no,CELLULAR,22,aug,192,6,-1,0,UNNKOWN,no,
30,MANAGEMENT,snigle,TERTIARY,no,347,no,no,cellular,22,aug,229,2,-1,0,UNKNOWN,no,
46,BLUE-OCLLAR,married,primary,no,-44,no,yes,TELEPHONE,22,aug,16,13,-1,0,unknown,no,
30,technician,single,TERTIARY,no,1109,no,no,CELLULAR,22,aug,215,2,-1,0,UNKNOWN,no,
53,blue-collar,married,TERTIARY,no,0,no,no,celullar,22,aug,107,2,-1,0,unknown,no,
50,self-employed,married,PRIMARY,no,0,on,on,cellular,22,aug,125,4,-1,0,unknown,no,
59,RETIRED,married,UNKNOWN,no,575,no,no,CELLULAR,22,aug,146,3,-1,0,unknown,no,
42,SELF-EMPLOYED,married,secondary,no,357,no,on,CELLULAR,22,aug,94,4,-1,0,unknown,no,
56,MNAAGEMENT,married,tertiary,no,4889,no,no,cellular,22,aug,705,4,-1,0,unknown,no,
55,blue-collar,married,PRIMARY,no,419,no,no,cellular,22,aug,33,8,-1,0,UNKNOWN,no,
49,MANAGEMENT,single,TERTIARY,no,0,no,no,cellular,22,aug,205,4,-1,0,unknown,no,
34,management,single,TERTIARY,no,478,yes,no,ECLLULAR,22,aug,73,2,-1,0,unknwon,no,
31,TECHNICIAN,single,secondary,no,1,no,on,cellular,22,aug,107,2,-1,0,unknown,no,
53,TECHNICIAN,married,secondary,on,0,no,no,cellular,22,aug,77,9,-1,0,UNKNOWN,no,
34,TECHNICIAN,married,secondary,yes,-172,no,no,cellular,22,aug,177,2,-1,0,UNKNOWN,no,
32,MANAGEMENT,single,TERTIARY,no,334,no,no,CELLULAR,22,aug,944,14,-1,0,UNKNOWN,no,
31,MANAGEMENT,single,tertiary,no,10215,no,on,CELLULAR,22,aug,139,2,-1,0,UNKNOWN,no,
57,technician,married,secondary,on,20,no,no,cellular,22,aug,119,2,-1,0,unknown,no,
48,MANAGEMENT,married,tertiary,no,1335,no,no,CELLULAR,22,aug,492,7,-1,0,UNKNOWN,no,
37,MANAGEMENT,married,tertiary,no,31,no,no,CELLULAR,22,aug,72,2,-1,0,UNKNOWN,no,
38,TECHNICIAN,married,TERITARY,no,0,on,no,cellular,22,aug,82,6,-1,0,UNKNOWN,no,
59,management,divorced,SECONDARY,on,0,no,no,cellular,22,aug,125,2,-1,0,unknown,no,
49,damin.,married,SECONDARY,no,0,no,no,cellualr,22,aug,115,2,-1,0,unknown,no,
41,management,married,TERTIARY,no,23,no,no,CELLULAR,22,aug,80,2,-1,0,UNKNOWN,no,
33,MANAGEMENT,married,TERTIARY,no,4570,no,no,CELLULAR,22,aug,1258,2,-1,0,unknown,yes,
35,management,married,tertiary,no,-126,on,no,CELLULAR,22,aug,82,2,-1,0,UNKNOWN,no,
32,TECHNICIAN,single,secondary,no,34,no,no,CELLULAR,22,aug,210,2,-1,0,UNKNOWN,no,
30,management,married,secondary,on,0,no,no,CELLULAR,22,aug,78,2,-1,0,UNKNOWN,no,
35,MANAGEMENT,singel,SECONDARY,no,1048,no,no,cellular,22,aug,362,2,-1,0,UNKNOWN,no,
53,BLUE-COLLAR,married,secondary,no,25,no,no,cellular,22,aug,528,2,-1,0,unknown,yes,
43,TECHNICIAN,married,secondary,no,221,no,no,cellular,22,aug,73,2,-1,0,UNKNOWN,no,
36,MANAGEMENT,single,TERTIARY,no,0,no,no,CELLULAR,22,aug,136,2,-1,0,UNKNOWN,no,
32,TECHNICAIN,single,tertiary,on,388,yse,no,ecllular,22,aug,119,2,-1,0,unknown,no,
46,technician,divorced,secondary,no,447,no,yes,CELLULAR,22,agu,314,2,-1,0,UNKNOWN,no,
52,blue-collar,married,PRIMARY,no,796,no,no,cellular,22,aug,150,2,-1,0,unknown,no,
43,technician,married,secondary,no,,no,no,CELLULAR,22,uag,79,2,-1,0,UNKNOWN,no,
46,services,married,PRIMARY,no,599,no,no,cellular,22,aug,257,2,-1,0,UNNKOWN,no,
35,MANAGEMENT,married,TERTIARY,no,3168,no,no,cellular,22,aug,24,30,-1,0,UNKNOWN,no,
30,TECHNICIAN,single,TERTIARY,on,0,no,no,cellular,22,aug,69,2,-1,0,UNKNWON,no,
33,management,married,tertiary,no,4636,no,no,cellular,22,aug,129,6,-1,0,UNKNOWN,no,
55,BLUE-COLLAR,married,UNKNOWN,no,890,no,no,CELLULAR,22,agu,1329,2,-1,0,unknown,yes,
55,self-employed,married,secondary,no,100,no,no,cellular,22,aug,358,4,-1,0,unknown,no,
49,TCEHNICIAN,married,SECONDARY,on,1982,yes,yse,CELLULAR,22,aug,73,15,-1,0,unknown,no,
40,self-employed,married,secondary,no,0,no,no,CELLULAR,22,aug,55,6,-1,0,UNKNOWN,no,
48,TECHNICIAN,married,secondary,no,23495,no,no,CELLULAR,22,aug,63,8,-1,0,unknown,no,
35,TCEHNICIAN,married,secondary,no,19,no,no,CELLULAR,22,aug,268,2,-1,0,nuknown,no,
51,management,married,tertiary,no,0,no,no,CELLULAR,22,aug,111,2,-1,0,unknown,no,
58,MANAGEMENT,single,tertiary,on,0,no,no,CELLULAR,22,aug,72,2,-1,0,UNKNOWN,no,
58,blue-collar,married,secodnary,on,371,no,no,CELLULAR,22,aug,73,2,-1,0,unknown,no,
37,MANAGEMENT,single,tertiary,no,767,no,on,CELLULAR,22,aug,160,2,-1,0,unnkown,no,
60,BLUE-COLLAR,married,primary,no,864,no,on,TELEPHONE,22,aug,67,4,-1,0,UNKNOWN,no,
36,management,single,tertiary,no,1520,no,no,CELLULAR,22,aug,101,2,-1,0,unknown,no,
45,housemaid,marride,secondary,no,1623,no,no,cellular,22,agu,192,4,-1,0,UNKNOWN,no,
33,SELF-EMPLOYED,married,tertiary,no,215,no,yes,cellular,22,aug,286,2,-1,0,unknown,no,
52,blue-collar,married,PRIMARY,no,994,no,no,cellular,22,aug,109,2,-1,0,UNKNOWN,no,
35,TECHNICIAN,divorced,secondary,no,54,no,no,cellular,22,uag,73,2,-1,0,unknown,no,
36,TECHNICIAN,single,TERTIARY,no,1324,no,no,cellular,22,aug,85,2,-1,0,unknown,no,
31,TECHNICIAN,single,secondary,no,125,no,no,CELLULAR,22,aug,78,2,-1,0,UNKNOWN,no,
57,HOUSEMAID,married,SECONDARY,on,0,no,no,cellular,22,aug,197,2,-1,0,unknown,no,
30,MANAGEMENT,single,ETRTIARY,no,370,on,no,CELLULAR,22,aug,64,2,-1,0,unknown,no,
55,blue-collar,married,tertiary,no,1341,no,no,CELLULAR,22,aug,46,8,-1,0,unknown,no,
32,technician,single,SECONDARY,no,90,no,no,CELLLUAR,22,aug,278,2,-1,0,UNKNOWN,no,
35,TECHNICIAN,single,TERTIARY,no,296,no,no,cellular,22,aug,91,2,-1,0,unknown,no,
54,HOUSEMAID,married,PRIMARY,no,179,no,no,CELLULAR,22,uag,132,2,-1,0,UNKNOWN,no,
35,TECHNICIAN,married,SECONDARY,on,13,no,no,CELLULAR,22,aug,94,2,-1,0,unknown,no,
32,management,single,TERTIARY,no,0,no,no,cellular,22,aug,148,2,-1,0,unknown,no,
31,technician,single,SECONDARY,no,5,no,no,CELLULAR,22,uag,121,2,-1,0,unknown,no,
57,BLUE-COLLAR,married,PRIMARY,no,1075,no,no,cellular,22,aug,164,6,-1,0,unknown,no,
32,SELF-EMPLOYED,married,TERTIARY,no,3601,no,no,cellular,22,uag,171,15,-1,0,UNKNOWN,no,
55,blue-collar,married,PRIMARY,no,396,no,no,cellular,22,agu,74,2,-1,0,unknown,no,
55,huosemaid,married,SECONDARY,no,139,no,no,CLELULAR,22,aug,256,2,-1,0,UNKNOWN,no,
34,TECHNICIAN,single,SECONDARY,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no,
46,MANAGMEENT,single,TERTIARY,no,0,no,on,cellular,22,uag,686,2,-1,0,UNKNOWN,yes,
33,management,single,SECONDARY,no,-298,no,no,cellular,22,aug,168,2,-1,0,UNKNOWN,no,
32,TECHNICIAN,single,SECONDARY,no,0,no,no,cellular,22,aug,114,2,-1,0,UNKNOWN,no,
49,houesmaid,married,SECONDARY,no,211,no,on,cellular,22,aug,220,2,-1,0,uknnown,no,
36,technician,married,tertiary,no,473,no,on,cellular,22,aug,72,2,-1,0,UNKNOWN,no,
44,MANAGEMENT,divorecd,TERTIARY,yes,-26,no,no,cellular,22,agu,92,4,-1,0,unknown,no,
46,ADMIN.,marride,SECONDARY,on,154,on,no,cellular,22,uag,58,2,-1,0,unknown,no,
36,MANAGEMENT,divorced,TERTIARY,no,276,yes,on,CELLULAR,22,agu,131,2,-1,0,UNKNOWN,no,
53,SERVICSE,married,prmiary,no,6,no,no,cellular,22,aug,80,2,-1,0,unknown,no,
32,management,married,tertiary,no,282,no,no,ECLLULAR,22,agu,92,2,-1,0,UNKNOWN,no,
52,services,married,SECONDARY,no,145,on,no,CELLULAR,22,aug,205,4,-1,0,UNKNOWN,no,
50,HOUSEMAID,married,secondary,no,195,no,no,CELLULAR,22,aug,168,2,-1,0,UNKNOWN,no,
33,technician,single,secondary,no,80,no,no,CLELULAR,22,aug,572,2,-1,0,unknown,no,
46,services,married,secondary,no,273,no,on,CELLULAR,22,aug,565,2,-1,0,UNKNOWN,yes,
50,entrepreneur,married,SECONDARY,no,7907,yes,yes,cellular,22,agu,363,2,-1,0,UNKNOWN,no,
57,RETIRED,married,PRIMARY,no,333,no,no,unnkown,22,aug,336,2,-1,0,UNKNOWN,no,
52,management,married,TERTIARY,on,0,no,no,CELLULAR,22,aug,232,2,-1,0,UNKNOWN,no,
49,MANAGEMENT,single,tertiary,no,11,no,on,cellular,22,aug,251,2,-1,0,unknown,no,
36,technician,married,secondary,no,331,no,no,CELLULAR,22,aug,239,4,-1,0,UNKNOWN,no,
36,managemetn,single,secondary,no,1898,yes,no,cellular,22,agu,243,4,-1,0,UNNKOWN,no,
39,technician,married,secondary,no,13165,yes,yes,cellular,22,aug,147,4,-1,0,unknown,no,
48,management,divorced,tertiary,no,2939,no,no,cellular,22,aug,91,4,-1,0,UNKNWON,no,
52,housemaid,married,PRIMARY,no,335,no,on,cellular,22,agu,217,5,-1,0,unknown,no,
50,blue-collra,married,primary,on,1052,no,no,CELLULAR,22,aug,149,4,-1,0,uknnown,no,
50,MANAGEMENT,single,tertiary,no,0,no,no,celullar,22,aug,128,4,-1,0,unknown,no,
33,MANAGEMENT,single,TERTIARY,no,112,no,no,CELLULAR,22,aug,112,4,-1,0,UNKNOWN,no,
47,BLEU-COLLAR,married,PRIMARY,no,9346,on,no,CELLULAR,22,aug,19,21,-1,0,unknown,no,
49,MANAGEMENT,married,tertiary,no,234,on,no,CELLULAR,22,aug,55,6,-1,0,UNKNOWN,no,
35,management,single,TERTIARY,no,1496,yes,no,cellular,22,aug,73,4,-1,0,UNKNOWN,no,
46,ENTREPRENEUR,married,tertiary,no,1920,no,no,cellular,22,aug,604,6,-1,0,UNKNOWN,yes,
52,TECHNICIAN,amrried,secodnary,on,2944,no,no,CELLULAR,22,aug,22,18,-1,0,unknown,no,
58,retired,married,PRIMARY,no,701,no,on,CELLULAR,22,aug,137,4,-1,0,UNKNOWN,no,
43,MANAGEMENT,married,TERTIARY,no,1,no,no,CELLULAR,22,aug,239,4,-1,0,unknown,no,
31,management,dviorced,tertiary,no,-6,no,yes,cellular,22,aug,119,6,-1,0,unknown,no,
30,TECHNICIAN,married,tetriary,no,296,no,no,cellular,22,aug,1809,5,-1,0,UNKNOWN,no,
47,management,married,TERTIARY,no,5049,no,no,cellular,22,aug,47,7,-1,0,unknown,no,
47,housemaid,divorced,secondary,no,26,no,no,CELLULAR,22,aug,48,4,-1,0,unknown,no,
31,MANAGEMENT,single,SECONDAYR,no,2,no,no,ecllular,22,aug,65,4,-1,0,UNKNOWN,no,
30,MANAGEMENT,married,tertiary,no,882,no,no,cellular,22,aug,102,6,-1,0,UNKNOWN,no,
30,technician,marired,secondary,no,817,yes,no,cellular,22,aug,180,4,-1,0,unknown,no,
44,management,married,tertiary,no,1383,no,no,CELLULAR,22,aug,243,12,-1,0,UNKNOWN,no,
46,management,married,tertiary,no,144,on,no,CELLULAR,22,aug,79,4,-1,0,unknown,no,
30,MANAGEMETN,married,tertiary,no,696,no,no,CELLULAR,22,aug,187,4,-1,0,UNKNOWN,no,
54,blue-collar,amrried,primary,no,2110,yes,no,cellular,22,aug,120,8,-1,0,unknown,no,
49,admin.,married,SECONDARY,no,682,no,no,cellular,22,aug,86,4,-1,0,unknown,no,
50,ADMIN.,married,PRIMARY,no,82,no,no,cellular,22,uag,101,4,-1,0,unknown,no,
38,SELF-EMPLOYED,married,tertiary,no,656,yes,no,cellualr,22,aug,508,7,-1,0,unknown,no,
54,unknown,married,PRIMARY,no,981,no,no,cellular,22,aug,651,12,-1,0,UNKNOWN,no,
34,UNEMPLOYED,married,TERTIARY,no,10,no,no,CELLULAR,22,aug,71,5,-1,0,UNKNOWN,no,
